6 0.0128977 0.0143157
3 0.173821 0.179956
3 0.173825 0.179944
3 0.174363 0.180495
2 0.170915 0.176843
1 0.167691 0.173281
1 0.1676 0.173193
5 0.00709893 0.0075408
5 0.00782144 0.00798852
5 0.00869917 0.00947
5 0.00512799 0.00541393
1 0.167636 0.173228
9 0.00497597 0.0052133
9 0.00516432 0.00546343
9 0.00592604 0.00622789
9 0.0063499 0.00673441
9 0.00549197 0.00583603
9 0.00409714 0.0043192
9 0 0
9 0 0
9 0 0
9 0 0
9 0 0
5 0.00982318 0.0107298
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
9 0.00618933 0.00654603
9 0.00612607 0.00603593
9 0.00782524 0.00839011
13 0.00802877 0.00861692
3 0.173518 0.179632
3 0.174309 0.180451
3 0.173988 0.180113
3 0.173865 0.180001
1 0.167839 0.173425
9 0.00682516 0.00725929
8 0.00408687 0.00431676
9 0.00625479 0.00664368
9 0.127913 0.131917
9 0.00567689 0.00603509
9 0.00401549 0.00422557
9 0.00446876 0.00475801
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
