7 0.00464245 0.00491278
7 0.00464245 0.00491278
7 0.00464245 0.00491278
7 0.00464245 0.00491278
7 0.00464245 0.00491278
7 0.00464245 0.00491278
7 0.00464245 0.00491278
13 0.00445709 0.00459742
13 0.00445709 0.00459742
15 0.00424908 0.00423553
15 0.00424908 0.00423553
15 0.00424908 0.00423553
15 0.00424908 0.00423553
15 0.00424908 0.00423553
15 0.00424908 0.00423553
15 0.00424908 0.00423553
15 0.00424908 0.00423553
9 0.00409714 0.0043192
9 0.00409714 0.0043192
9 0.00409714 0.0043192
9 0.00409714 0.0043192
9 0.00409714 0.0043192
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
13 0.00341518 0.00348084
15 0.00268477 0.00274947
15 0.00268477 0.00274947
15 0.00268477 0.00274947
15 0.00268477 0.00274947
15 0.00268477 0.00274947
15 0.00268477 0.00274947
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
13 0.00178145 0.00188187
