12 0.00649405 0.00688024
3 0.173752 0.179871
7 0 0
7 0 0
7 0 0
7 0 0
7 0 0
7 0 0
7 0.01144 0.0125745
7 0.00576612 0.00614616
7 0.0119244 0.0132943
3 0.173857 0.179976
1 0.168198 0.173779
1 0.167845 0.173431
5 0.0121934 0.0133842
5 0.0105822 0.0115282
5 0.00610523 0.0064215
13 0.00638358 0.00674245
13 0.00655405 0.00707601
11 0.00569908 0.00570708
13 0.00686377 0.00725446
14 0.00849529 0.00921476
7 0.0145293 0.0160608
7 0.0130239 0.0147845
7 0.0137954 0.0156614
7 0.0131356 0.0148121
7 0.0138811 0.0153315
7 0.0128548 0.0145396
7 0.00919465 0.010143
7 0.0120699 0.0136374
7 0.00973175 0.0106973
7 0.00523557 0.00559348
7 0.0116003 0.013022
7 0.00582044 0.00620556
7 0.0052186 0.00558097
7 0.00636802 0.00674161
14 0.00658252 0.00701664
7 0.0130886 0.0149674
6 0.00520006 0.00551412
3 0.173947 0.180074
11 0.00511286 0.0054014
12 0.00511825 0.00536547
3 0.173914 0.180029
3 0.173725 0.179843
3 0.173518 0.179626
3 0.173916 0.180043
1 0.167603 0.173195
1 0.168053 0.173636
1 0.167644 0.173235
11 0.00586722 0.00622848
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
