3 0.173479 0.179597
3 0.173943 0.180064
3 0.173659 0.179771
3 0.173865 0.179984
3 0.174028 0.18015
3 0.17334 0.179449
3 0.173996 0.180139
3 0.174214 0.18034
3 0.17411 0.180234
3 0.174292 0.180448
3 0.173838 0.179959
3 0.173458 0.179567
3 0.173626 0.179737
3 0.173644 0.179754
3 0.173392 0.179501
3 0.173748 0.179884
2 0.170828 0.176755
9 0.00599276 0.00636921
9 0 0
9 0 0
9 0 0
9 0 0
9 0 0
9 0.00619975 0.00660066
9 0.00693706 0.0074375
9 0.00568671 0.00602023
11 0.00660318 0.00698799
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
9 0.00627098 0.0066888
13 0.00943327 0.0103778
15 0 0
15 0 0
15 0 0
15 0 0
15 0.00461353 0.00478936
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
13 0 0
